id,season,match_no,date,player_name,O,M,R,W,ECON,WD,NB
214,2015/16,20th, Dec 3 2015,Shuvagata Hom,4,0,25,1,6.25,2,0
218,2015/16,16th, Dec 1 2015,Nasir Hossain,4,0,15,0,3.75,0,0
25,2015/16,29th,Dec 10 2015,Mohammad Shahid,3,0,18,1,6.00,0,0
215,2015/16,19th, Dec 3 2015,Seekkuge Prasanna,4,0,17,1,4.25,0,0
212,2015/16,22nd, Dec 6 2015,Shakib Al Hasan,4,0,16,1,4.00,0,0
24,2015/16,30th,Dec 10 2015,Sohag Gazi,4,0,27,1,6.75,0,0
23,2015/16,Qualifier,Dec 12 2015,Daren Sammy,1,0,5,0,5.00,1,0
210,2015/16,24th, Dec 7 2015,Thisara Perera,1,0,4,1,4.00,1,0
22,2015/16,Eliminator,Dec 12 2015,Nasir Hossain,3,1,9,1,3.00,0,0
21,2015/16,Qualifier,Dec 13 2015,Mohammad Sami,4,0,31,1,7.75,3,0
338,2016/17,8th,Nov 12 2016,Abdur Razzak,4,1,23,1,5.75,0,0
28,2015/16,26th, Dec 8 2015,Andre Russell,4,0,38,1,9.50,1,1
27,2015/16,27th, Dec 9 2015,Abdur Razzak,2,0,9,2,4.50,0,0
29,2015/16,25th, Dec 8 2015,Asif Hasan,2,0,6,1,3.00,0,0
211,2015/16,23rd, Dec 7 2015,Abu Hider,4,0,26,1,6.50,1,0
219,2015/16,15th, Dec 1 2015,Thisara Perera,3,0,19,1,6.33,0,0
213,2015/16,21st, Dec 6 2015,Shahid Afridi,4,1,5,2,1.25,0,0
217,2015/16,17th, Dec 2 2015,Shykat Ali,2,0,10,0,5.00,0,0
216,2015/16,18th, Dec 2 2015,Asif Hasan,4,0,31,1,7.75,0,0
26,2015/16,28th, Dec 9 2015,Sohag Gazi,4,0,17,1,4.25,0,0
220,2015/16,14th,Nov 30 2015,Ravi Bopara,4,0,18,4,4.50,0,0
214,2015/16,20th, Dec 3 2015,Ashar Zaidi,4,0,18,1,4.50,0,0
218,2015/16,16th, Dec 1 2015,Farhad Reza,3.4,0,28,0,7.63,2,0
25,2015/16,29th,Dec 10 2015,Rubel Hossain,4,0,30,1,7.50,1,0
215,2015/16,19th, Dec 3 2015,Shakib Al Hasan,3,1,12,1,4.00,0,0
212,2015/16,22nd, Dec 6 2015,Mohammad Nabi,2,0,18,0,9.00,0,0
24,2015/16,30th,Dec 10 2015,Al-Amin Hossain,4,0,42,0,10.50,0,0
23,2015/16,Qualifier,Dec 12 2015,Mohammad Nabi,4,0,39,1,9.75,1,1
337,2016/17,9th,Nov 12 2016,Sohag Gazi,4,0,31,2,7.75,0,0
336,2016/17,10th,Nov 13 2016,Farhad Reza,4,0,22,2,5.50,0,0
210,2015/16,24th, Dec 7 2015,Sohail Tanvir,2,0,12,0,6.00,2,0
22,2015/16,Eliminator,Dec 12 2015,Mosaddek Hossain,3,0,37,0,12.33,0,0
21,2015/16,Qualifier,Dec 13 2015,Al-Amin Hossain,4,0,30,1,7.50,1,0
338,2016/17,8th,Nov 12 2016,Subashis Roy,3,0,27,0,9.00,1,0
28,2015/16,26th, Dec 8 2015,Mahmudul Hasan,1,0,10,0,10.00,0,0
27,2015/16,27th, Dec 9 2015,Ravi Bopara,2,0,13,1,6.50,0,0
29,2015/16,25th, Dec 8 2015,Shafiul Islam,4,0,21,3,5.25,1,0
211,2015/16,23rd, Dec 7 2015,Darren Stevens,4,0,9,1,2.25,0,0
219,2015/16,15th, Dec 1 2015,Saqlain Sajib,1,0,10,1,10.00,0,0
213,2015/16,21st, Dec 6 2015,Mohammad Sami,3,1,9,1,3.00,0,0
217,2015/16,17th, Dec 2 2015,Nasir Hossain,3,0,19,1,6.33,0,0
216,2015/16,18th, Dec 2 2015,Mohammad Shahid,3,0,25,0,8.33,0,0
26,2015/16,28th, Dec 9 2015,Taijul Islam,3,0,19,0,6.33,0,0
220,2015/16,14th,Nov 30 2015,Mashrafe Mortaza,4,0,26,0,6.50,0,0
214,2015/16,20th, Dec 3 2015,Mohammad Amir,4,0,22,2,5.50,0,0
218,2015/16,16th, Dec 1 2015,Abul Hasan,2,0,22,1,11.00,0,1
25,2015/16,29th,Dec 10 2015,Abdur Razzak,1,0,12,0,12.00,0,0
215,2015/16,19th, Dec 3 2015,Mohammad Nabi,1.3,0,15,0,10.00,0,0
335,2016/17,11th,Nov 13 2016,Mashrafe Mortaza,4,0,26,3,6.50,0,0
212,2015/16,22nd, Dec 6 2015,Muktar Ali,1,0,6,0,6.00,0,0
24,2015/16,30th,Dec 10 2015,Sohrawordi Shuvo,4,0,20,0,5.00,0,0
23,2015/16,Qualifier,Dec 12 2015,Arafat Sunny,2,0,19,0,9.50,0,0
337,2016/17,9th,Nov 12 2016,Rubel Hossain,3,0,31,0,10.33,0,0
336,2016/17,10th,Nov 13 2016,Mehidy Hasan Miraz,3,0,15,0,5.00,0,0
210,2015/16,24th, Dec 7 2015,Mohammad Shahid,4,0,18,2,4.50,0,0
22,2015/16,Eliminator,Dec 12 2015,Mustafizur Rahman,4,0,21,2,5.25,0,0
21,2015/16,Qualifier,Dec 13 2015,Kevon Cooper,4,0,39,4,9.75,1,1
338,2016/17,8th,Nov 12 2016,Mohammad Nabi,4,0,22,3,5.50,0,0
28,2015/16,26th, Dec 8 2015,Kamrul Islam,2,0,22,1,11.00,1,0
27,2015/16,27th, Dec 9 2015,Rubel Hossain,3,0,28,1,9.33,2,0
29,2015/16,25th, Dec 8 2015,Tillakaratne Dilshan,4,0,29,0,7.25,1,0
211,2015/16,23rd, Dec 7 2015,Ashar Zaidi,4,0,12,2,3.00,0,0
219,2015/16,15th, Dec 1 2015,Naeem Islam,4,0,24,0,6.00,1,0
213,2015/16,21st, Dec 6 2015,Al-Amin Hossain,3,0,22,0,7.33,0,0
217,2015/16,17th, Dec 2 2015,Mosharraf Hossain,1,0,3,1,3.00,0,0
216,2015/16,18th, Dec 2 2015,Sohail Tanvir,3,0,24,0,8.00,1,0
26,2015/16,28th, Dec 9 2015,Mahmudullah,1,0,5,1,5.00,0,0
220,2015/16,14th,Nov 30 2015,Nuwan Kulasekara,4,0,31,2,7.75,0,0
214,2015/16,20th, Dec 3 2015,Taskin Ahmed,3,0,31,1,10.33,1,0
218,2015/16,16th, Dec 1 2015,Mustafizur Rahman,4,0,28,0,7.00,0,0
25,2015/16,29th,Dec 10 2015,Shahid Afridi,4,0,20,1,5.00,1,0
215,2015/16,19th, Dec 3 2015,Wahab Riaz,3,1,12,1,4.00,0,0
335,2016/17,11th,Nov 13 2016,Nabil Samad,4,0,28,0,7.00,0,0
212,2015/16,22nd, Dec 6 2015,Arafat Sunny,3,0,29,2,9.66,1,0
24,2015/16,30th,Dec 10 2015,Rayad Emrit,4,0,29,2,7.25,1,0
23,2015/16,Qualifier,Dec 12 2015,Shakib Al Hasan,4,0,42,0,10.50,1,0
337,2016/17,9th,Nov 12 2016,Richard Gleeson,1.1,0,9,0,7.71,1,0
336,2016/17,10th,Nov 13 2016,Kesrick Williams,4,0,37,0,9.25,1,0
210,2015/16,24th, Dec 7 2015,Dilshan Munaweera,1,0,3,0,3.00,0,0
22,2015/16,Eliminator,Dec 12 2015,Abul Hasan,1,0,18,0,18.00,0,0
21,2015/16,Qualifier,Dec 13 2015,Taijul Islam,1,0,14,0,14.00,0,0
338,2016/17,8th,Nov 12 2016,Taskin Ahmed,3,0,17,2,5.66,0,0
28,2015/16,26th, Dec 8 2015,Shakib Al Hasan,4,0,30,1,7.50,0,0
27,2015/16,27th, Dec 9 2015,Nabil Samad,3,0,22,0,7.33,0,1
29,2015/16,25th, Dec 8 2015,Nabil Samad,3,0,15,0,5.00,0,0
211,2015/16,23rd, Dec 7 2015,Kamrul Islam,2,0,24,1,12.00,0,0
219,2015/16,15th, Dec 1 2015,Mohammad Amir,2,0,7,0,3.50,0,0
213,2015/16,21st, Dec 6 2015,Chris Gayle,2,0,8,0,4.00,1,0
217,2015/16,17th, Dec 2 2015,Nuwan Kulasekara,4,0,23,0,5.75,1,0
216,2015/16,18th, Dec 2 2015,Dilshan Munaweera,3,0,22,0,7.33,0,0
26,2015/16,28th, Dec 9 2015,Tillakaratne Dilshan,3,0,16,0,5.33,0,0
220,2015/16,14th,Nov 30 2015,Krishmar Santokie,3,0,31,0,10.33,0,0
214,2015/16,20th, Dec 3 2015,Bilawal Bhatti,3.4,0,31,1,8.45,1,1
218,2015/16,16th, Dec 1 2015,Mosharraf Hossain,1,0,11,0,11.00,0,0
25,2015/16,29th,Dec 10 2015,Nuwan Kulasekara,2,0,7,0,3.50,0,0
215,2015/16,19th, Dec 3 2015,Thisara Perera,2,0,12,0,6.00,1,0
335,2016/17,11th,Nov 13 2016,Sohail Tanvir,4,0,19,3,4.75,1,0
212,2015/16,22nd, Dec 6 2015,Mohammad Irfan,4,0,22,1,5.50,3,0
24,2015/16,30th,Dec 10 2015,Nikhil Dutta,4,0,18,3,4.50,0,1
23,2015/16,Qualifier,Dec 12 2015,Al-Amin,2,0,11,0,5.50,0,0
337,2016/17,9th,Nov 12 2016,Arafat Sunny,2.5,0,31,1,10.94,0,0
336,2016/17,10th,Nov 13 2016,Samit Patel,2,0,27,0,13.50,2,0
210,2015/16,24th, Dec 7 2015,Shahid Afridi,2,0,12,0,6.00,0,0
22,2015/16,Eliminator,Dec 12 2015,Yasir Shah,4,0,18,0,4.50,0,0
21,2015/16,Qualifier,Dec 13 2015,Seekkuge Prasanna,3,0,20,1,6.66,2,0
338,2016/17,8th,Nov 12 2016,Shoaib Malik,4,0,23,0,5.75,0,0
28,2015/16,26th, Dec 8 2015,Mohammad Nabi,3,0,13,2,4.33,0,0
27,2015/16,27th, Dec 9 2015,Abul Hasan,4,0,38,0,9.50,0,0
29,2015/16,25th, Dec 8 2015,Abul Hasan,2,0,8,1,4.00,1,1
211,2015/16,23rd, Dec 7 2015,Sajedul Islam,3,0,18,1,6.00,0,0
219,2015/16,15th, Dec 1 2015,Tillakaratne Dilshan,3,0,20,0,6.66,0,0
213,2015/16,21st, Dec 6 2015,Sajedul Islam,2,0,8,0,4.00,0,0
217,2015/16,17th, Dec 2 2015,Abu Hider,4,0,30,2,7.50,1,0
216,2015/16,18th, Dec 2 2015,Abdur Razzak,2.1,0,27,0,12.46,0,0
26,2015/16,28th, Dec 9 2015,Bilawal Bhatti,3,0,26,0,8.66,0,0
220,2015/16,14th,Nov 30 2015,Abu Hider,3.4,0,28,4,7.63,0,0
214,2015/16,20th, Dec 3 2015,Shafiul Islam,3,0,20,0,6.66,0,0
218,2015/16,16th, Dec 1 2015,Nabil Samad,2,0,17,0,8.50,0,0
25,2015/16,29th,Dec 10 2015,Abu Hider,3,0,19,1,6.33,1,0
215,2015/16,19th, Dec 3 2015,Arafat Sunny,2,0,11,2,5.50,0,0
335,2016/17,11th,Nov 13 2016,Rashid Khan,4,0,25,1,6.25,0,0
212,2015/16,22nd, Dec 6 2015,Sohail Khan,3.2,0,30,0,9.00,2,0
24,2015/16,30th,Dec 10 2015,Mohammad Irfan,3.4,0,30,1,8.18,0,0
23,2015/16,Qualifier,Dec 12 2015,Saqlain Sajib,3,0,19,1,6.33,0,0
337,2016/17,9th,Nov 12 2016,Liam Dawson,3,0,18,1,6.00,0,0
336,2016/17,10th,Nov 13 2016,Abul Hasan,4,0,49,0,12.25,0,1
22,2015/16,Eliminator,Dec 12 2015,Nabil Samad,3,0,16,1,5.33,0,0
21,2015/16,Qualifier,Dec 13 2015,Shakib Al Hasan,4,0,29,1,7.25,1,0
338,2016/17,8th,Nov 12 2016,Shuvagata Hom,1,0,2,0,2.00,1,0
28,2015/16,26th, Dec 8 2015,Arafat Sunny,4,0,25,1,6.25,0,0
27,2015/16,27th, Dec 9 2015,Mustafizur Rahman,4,0,14,0,3.50,0,0
29,2015/16,25th, Dec 8 2015,Mustafizur Rahman,2.5,0,7,2,2.47,1,0
211,2015/16,23rd, Dec 7 2015,Al-Amin Hossain,3,0,11,1,3.66,0,0
219,2015/16,15th, Dec 1 2015,Asif Hasan,3,0,19,0,6.33,0,0
213,2015/16,21st, Dec 6 2015,Sabbir Rahman,1,0,7,0,7.00,0,0
217,2015/16,17th, Dec 2 2015,Shuvagata Hom,4,0,24,1,6.00,0,0
216,2015/16,18th, Dec 2 2015,Rubel Hossain,1,0,12,0,12.00,0,0
26,2015/16,28th, Dec 9 2015,Shafiul Islam,2,0,12,0,6.00,1,0
220,2015/16,14th,Nov 30 2015,Sunzamul Islam,2,0,28,0,14.00,2,0
214,2015/16,20th, Dec 3 2015,Asif Hasan,4,0,22,0,5.50,1,0
25,2015/16,29th,Dec 10 2015,Shuvagata Hom,3,1,8,3,2.66,0,0
335,2016/17,11th,Nov 13 2016,Ashar Zaidi,1,0,10,0,10.00,0,0
212,2015/16,22nd, Dec 6 2015,Mustafizur Rahman,3,1,5,1,1.66,1,0
24,2015/16,30th,Dec 10 2015,Nabil Samad,4,1,23,2,5.75,1,0
23,2015/16,Qualifier,Dec 12 2015,Thisara Perera,4,0,26,5,6.50,3,0
337,2016/17,9th,Nov 12 2016,Shahid Afridi,4,1,22,2,5.50,0,0
336,2016/17,10th,Nov 13 2016,Daren Sammy,3,0,36,1,12.00,1,0
22,2015/16,Eliminator,Dec 12 2015,Mosharraf Hossain,1,0,6,1,6.00,0,0
21,2015/16,Qualifier,Dec 13 2015,Arafat Sunny,3,0,18,1,6.00,0,0
338,2016/17,8th,Nov 12 2016,Junaid Khan,4,0,27,0,6.75,0,0
28,2015/16,26th, Dec 8 2015,Thisara Perera,2.5,1,18,3,6.35,3,0
27,2015/16,27th, Dec 9 2015,Mosharraf Hossain,2,0,21,0,10.50,0,0
29,2015/16,25th, Dec 8 2015,Yasir Shah,4,0,14,1,3.50,1,0
211,2015/16,23rd, Dec 7 2015,Rayad Emrit,3,0,15,0,5.00,0,0
219,2015/16,15th, Dec 1 2015,Taskin Ahmed,3,0,17,0,5.66,1,0
217,2015/16,17th, Dec 2 2015,Shoaib Malik,2,0,17,0,8.50,1,0
216,2015/16,18th, Dec 2 2015,Shahid Afridi,2,0,15,0,7.50,0,0
26,2015/16,28th, Dec 9 2015,Naeem Islam,2,0,14,0,7.00,0,0
214,2015/16,20th, Dec 3 2015,Tillakaratne Dilshan,2,0,11,1,5.50,0,0
25,2015/16,29th,Dec 10 2015,Naeem Islam jnr,2,0,23,1,11.50,1,0
335,2016/17,11th,Nov 13 2016,Najmul Hossain Shanto,2,0,9,2,4.50,0,0
212,2015/16,22nd, Dec 6 2015,Abul Hasan,4,0,25,2,6.25,1,0
24,2015/16,30th,Dec 10 2015,Farhad Reza,3,0,19,0,6.33,1,0
23,2015/16,Qualifier,Dec 12 2015,Shuvagata Hom,2,0,23,0,11.50,1,0
337,2016/17,9th,Nov 12 2016,Naeem Islam,1,0,7,0,7.00,0,0
336,2016/17,10th,Nov 13 2016,Monir Hossain,3,0,30,1,10.00,0,0
22,2015/16,Eliminator,Dec 12 2015,Mohammad Sami,4,0,27,0,6.75,0,0
21,2015/16,Qualifier,Dec 13 2015,Mohammad Nabi,3,0,24,0,8.00,0,0
338,2016/17,8th,Nov 12 2016,Kevon Cooper,4,0,17,2,4.25,1,0
28,2015/16,26th, Dec 8 2015,Daren Sammy,2,0,21,1,10.50,0,0
27,2015/16,27th, Dec 9 2015,Yasir Shah,3,0,20,1,6.66,0,0
29,2015/16,25th, Dec 8 2015,Mosharraf Hossain,4,0,16,4,4.00,1,0
211,2015/16,23rd, Dec 7 2015,Taijul Islam,4,0,32,1,8.00,0,0
219,2015/16,15th, Dec 1 2015,Shafiul Islam,2,0,22,1,11.00,1,0
217,2015/16,17th, Dec 2 2015,Mashrafe Mortaza,4,0,18,1,4.50,0,0
26,2015/16,28th, Dec 9 2015,Taskin Ahmed,3,0,23,1,7.66,3,1
25,2015/16,29th,Dec 10 2015,Andre Russell,2.5,0,9,2,3.17,0,0
335,2016/17,11th,Nov 13 2016,Shuvagata Hom,2,0,20,1,10.00,0,0
212,2015/16,22nd, Dec 6 2015,Shykat Ali,3,0,31,0,10.33,1,0
24,2015/16,30th,Dec 10 2015,Nasir Hossain,4,1,24,1,6.00,0,0
23,2015/16,Qualifier,Dec 12 2015,Nuwan Kulasekara,2,0,10,0,5.00,0,0
337,2016/17,9th,Nov 12 2016,Dwayne Bravo,3,0,21,2,7.00,4,0
336,2016/17,10th,Nov 13 2016,Al-Amin Hossain,4,0,35,3,8.75,0,0
22,2015/16,Eliminator,Dec 12 2015,Al-Amin Hossain,4,0,15,3,3.75,1,0
21,2015/16,Qualifier,Dec 13 2015,Daren Sammy,4,0,36,1,9.00,1,0
338,2016/17,8th,Nov 12 2016,Mosharraf Hossain,4,0,19,0,4.75,0,0
28,2015/16,26th, Dec 8 2015,Saqlain Sajib,4,0,19,2,4.75,0,0
27,2015/16,27th, Dec 9 2015,Farhad Reza,3.5,0,42,2,10.95,0,0
211,2015/16,23rd, Dec 7 2015,Seekkuge Prasanna,2.3,0,22,0,8.80,0,0
217,2015/16,17th, Dec 2 2015,Ashar Zaidi,1,0,10,0,10.00,0,0
26,2015/16,28th, Dec 9 2015,Asif Ahmed,1,0,19,0,19.00,0,1
25,2015/16,29th,Dec 10 2015,Ashar Zaidi,1,0,4,2,4.00,1,0
335,2016/17,11th,Nov 13 2016,Junaid Khan,4,0,24,2,6.00,1,0
24,2015/16,30th,Dec 10 2015,Mosaddek Hossain,1,0,9,1,9.00,2,0
23,2015/16,Qualifier,Dec 12 2015,Abu Hider,3,0,19,4,6.33,0,0
337,2016/17,9th,Nov 12 2016,Nasir Hossain,1,0,2,1,2.00,0,0
336,2016/17,10th,Nov 13 2016,Abu Hider,3,0,29,1,9.66,0,0
22,2015/16,Eliminator,Dec 12 2015,Kevon Cooper,4,0,17,3,4.25,1,0
21,2015/16,Qualifier,Dec 13 2015,Abu Jayed,1,0,9,0,9.00,1,0
338,2016/17,8th,Nov 12 2016,Shafiul Islam,4,0,28,4,7.00,0,0
335,2016/17,11th,Nov 13 2016,Kevon Cooper,4,0,16,1,4.00,0,0
24,2015/16,30th,Dec 10 2015,Mosharraf Hossain,4,0,29,3,7.25,0,0
23,2015/16,Qualifier,Dec 12 2015,Ashar Zaidi,4,1,11,4,2.75,1,0
337,2016/17,9th,Nov 12 2016,Shakib Al Hasan,4,0,17,2,4.25,0,0
336,2016/17,10th,Nov 13 2016,Rayad Emrit,4,0,34,1,8.50,1,0
22,2015/16,Eliminator,Dec 12 2015,Rayad Emrit,4,0,29,0,7.25,2,0
21,2015/16,Qualifier,Dec 13 2015,Thisara Perera,2.3,0,25,1,10.00,0,0
338,2016/17,8th,Nov 12 2016,Mahmudullah,3,0,24,3,8.00,0,0
335,2016/17,11th,Nov 13 2016,Mahmudullah,2,0,28,0,14.00,2,0
23,2015/16,Qualifier,Dec 12 2015,Mashrafe Mortaza,4,0,13,1,3.25,0,0
337,2016/17,9th,Nov 12 2016,Sunzamul Islam,4,0,18,1,4.50,0,0
336,2016/17,10th,Nov 13 2016,Taijul Islam,2,0,22,0,11.00,1,0
22,2015/16,Eliminator,Dec 12 2015,Mahmudullah,2,0,12,0,6.00,1,0
335,2016/17,11th,Nov 13 2016,Mosharraf Hossain,4,0,21,1,5.25,0,0
23,2015/16,Qualifier,Dec 12 2015,Andre Russell,2,0,15,1,7.50,0,0
337,2016/17,9th,Nov 12 2016,Seekkuge Prasanna,4,0,17,1,4.25,0,0
336,2016/17,10th,Nov 13 2016,Thisara Perera,3,0,27,0,9.00,0,0
22,2015/16,Eliminator,Dec 12 2015,Taijul Islam,2,0,13,2,6.50,0,0
335,2016/17,11th,Nov 13 2016,Shafiul Islam,4,0,19,2,4.75,1,0
337,2016/17,9th,Nov 12 2016,Mohammad Shahid,2,0,8,1,4.00,1,0
337,2016/17,9th,Nov 12 2016,Ravi Bopara,1,0,3,0,3.00,0,0
337,2016/17,9th,Nov 12 2016,Alauddin Babu,0.2,0,2,1,6.00,0,0
329,2016/17,17th,Nov 18 2016,Sohag Gazi,2,0,7,1,3.50,1,0
327,2016/17,19th,Nov 19 2016,Mehidy Hasan Miraz,4,0,29,1,7.25,0,0
328,2016/17,18th,Nov 19 2016,Shakib Al Hasan,3,0,17,0,5.66,1,0
334,2016/17,12th,Nov 14 2016,Taijul Islam,3,1,16,0,5.33,0,1
329,2016/17,17th,Nov 18 2016,Anwar Ali,4,0,28,1,7.00,0,0
327,2016/17,19th,Nov 19 2016,Mohammad Sami,4,0,26,0,6.50,1,1
328,2016/17,18th,Nov 19 2016,Sunzamul Islam,3,0,22,1,7.33,0,0
334,2016/17,12th,Nov 14 2016,Al-Amin Hossain,4,0,35,1,8.75,0,0
330,2016/17,16th,Nov 18 2016,Farhad Reza,4,0,44,1,11.00,1,0
333,2016/17,13th,Nov 14 2016,Mashrafe Mortaza,3,0,31,0,10.33,0,0
329,2016/17,17th,Nov 18 2016,Arafat Sunny,3,0,19,0,6.33,1,0
327,2016/17,19th,Nov 19 2016,Farhad Reza,4,0,26,1,6.50,1,0
331,2016/17,15th,Nov 17 2016,Taijul Islam,4,0,27,2,6.75,1,0
328,2016/17,18th,Nov 19 2016,Matt Coles,4,0,32,0,8.00,0,0
334,2016/17,12th,Nov 14 2016,Abu Hider,4,0,31,1,7.75,0,0
330,2016/17,16th,Nov 18 2016,Mehidy Hasan Miraz,2,0,18,1,9.00,0,0
333,2016/17,13th,Nov 14 2016,Sohail Tanvir,4,0,36,0,9.00,1,1
329,2016/17,17th,Nov 18 2016,Rubel Hossain,4,0,27,2,6.75,0,0
327,2016/17,19th,Nov 19 2016,Abul Hasan,4,0,32,0,8.00,3,0
331,2016/17,15th,Nov 17 2016,Al-Amin Hossain,3,0,38,0,12.66,1,0
328,2016/17,18th,Nov 19 2016,Seekkuge Prasanna,1,0,11,0,11.00,0,0
334,2016/17,12th,Nov 14 2016,Rayad Emrit,2,0,31,0,15.50,0,0
326,2016/17,20th,Nov 20 2016,Taijul Islam,4,0,18,3,4.50,0,0
330,2016/17,16th,Nov 18 2016,Abul Hasan,4,0,47,1,11.75,0,0
325,2016/17,21st,Nov 21 2016,Mohammad Sami,4,0,20,1,5.00,0,0
323,2016/17,23rd,Nov 22 2016,Arafat Sunny,4,0,16,2,4.00,0,0
324,2016/17,22nd,Nov 21 2016,Shoaib Malik,2,0,16,0,8.00,1,0
321,2016/17,25th,Nov 25 2016,Sohag Gazi,4,0,32,1,8.00,0,0
332,2016/17,14th,Nov 17 2016,Tymal Mills,4,0,25,3,6.25,1,0
320,2016/17,26th,Nov 25 2016,Mahmudullah,4,0,28,0,7.00,0,0
333,2016/17,13th,Nov 14 2016,Al-Amin,1,0,7,1,7.00,0,0
322,2016/17,24th,Nov 22 2016,Taijul Islam,4,0,38,0,9.50,0,0
329,2016/17,17th,Nov 18 2016,Shahid Afridi,4,0,18,0,4.50,0,0
327,2016/17,19th,Nov 19 2016,Daren Sammy,4,0,34,2,8.50,3,0
331,2016/17,15th,Nov 17 2016,Abu Hider,3,0,30,0,10.00,0,0
328,2016/17,18th,Nov 19 2016,Dwayne Bravo,4,0,27,2,6.75,5,0
334,2016/17,12th,Nov 14 2016,Josh Cobb,2,0,14,0,7.00,0,0
326,2016/17,20th,Nov 20 2016,Rumman Raees,4,0,32,1,8.00,0,0
330,2016/17,16th,Nov 18 2016,Samit Patel,4,0,21,2,5.25,0,0
325,2016/17,21st,Nov 21 2016,Mehidy Hasan Miraz,4,0,44,0,11.00,2,0
323,2016/17,23rd,Nov 22 2016,Anwar Ali,2,0,19,0,9.50,1,0
324,2016/17,22nd,Nov 21 2016,Abdur Razzak,3,0,28,0,9.33,0,0
321,2016/17,25th,Nov 25 2016,Anwar Ali,4,0,49,0,12.25,0,0
332,2016/17,14th,Nov 17 2016,Subashis Roy,4,0,42,0,10.50,0,0
320,2016/17,26th,Nov 25 2016,Junaid Khan,4,0,12,1,3.00,0,0
333,2016/17,13th,Nov 14 2016,Nabil Samad,3,0,32,0,10.66,2,0
322,2016/17,24th,Nov 22 2016,Abu Hider,4,0,37,0,9.25,1,0
329,2016/17,17th,Nov 18 2016,Liam Dawson,2,0,11,0,5.50,1,0
327,2016/17,19th,Nov 19 2016,Najmul Hossain Shanto,3,0,13,0,4.33,0,0
331,2016/17,15th,Nov 17 2016,Kamrul Islam,1,0,12,0,12.00,2,0
328,2016/17,18th,Nov 19 2016,Mohammad Shahid,4,0,38,1,9.50,1,0
334,2016/17,12th,Nov 14 2016,Kamrul Islam,4,0,21,1,5.25,0,0
326,2016/17,20th,Nov 20 2016,Abu Hider,3,0,24,0,8.00,1,0
330,2016/17,16th,Nov 18 2016,Milinda Siriwardana,3,0,29,0,9.66,0,0
325,2016/17,21st,Nov 21 2016,Samit Patel,2,0,17,0,8.50,0,0
323,2016/17,23rd,Nov 22 2016,Liam Dawson,4,0,27,0,6.75,0,0
324,2016/17,22nd,Nov 21 2016,Mohammad Nabi,3,0,35,0,11.66,0,0
321,2016/17,25th,Nov 25 2016,Rubel Hossain,4,0,42,0,10.50,1,0
332,2016/17,14th,Nov 17 2016,Mohammad Nabi,3,0,18,3,6.00,0,0
320,2016/17,26th,Nov 25 2016,Shafiul Islam,4,0,31,1,7.75,1,0
333,2016/17,13th,Nov 14 2016,Rashid Khan,4,0,28,3,7.00,1,0
322,2016/17,24th,Nov 22 2016,Kamrul Islam,4,0,29,2,7.25,0,1
329,2016/17,17th,Nov 18 2016,Nabil Samad,3,0,29,0,9.66,2,0
327,2016/17,19th,Nov 19 2016,Mashrafe Mortaza,4,0,15,1,3.75,0,0
331,2016/17,15th,Nov 17 2016,Rayad Emrit,4,0,25,1,6.25,0,0
328,2016/17,18th,Nov 19 2016,Junaid Khan,4,0,18,1,4.50,0,1
334,2016/17,12th,Nov 14 2016,Abdur Razzak,2,0,22,0,11.00,0,0
326,2016/17,20th,Nov 20 2016,Rayad Emrit,4,0,30,1,7.50,1,0
319,2016/17,27th,Nov 26 2016,Mashrafe Mortaza,4,0,31,0,7.75,0,0
318,2016/17,28th,Nov 26 2016,Shuvagata Hom,1,0,5,0,5.00,0,0
317,2016/17,29th,Nov 27 2016,Abu Jayed,4,1,12,1,3.00,2,0
316,2016/17,30th,Nov 27 2016,Saqlain Sajib,4,0,17,0,4.25,1,0
315,2016/17,31st,Nov 28 2016,Sohag Gazi,4,1,18,0,4.50,1,0
314,2016/17,32nd,Nov 29 2016,Mashrafe Mortaza,4,0,17,0,4.25,1,0
313,2016/17,33rd,Nov 29 2016,Mohammad Nabi,4,0,26,1,6.50,0,0
312,2016/17,34th,Nov 30 2016,Rubel Hossain,4,0,25,3,6.25,0,0
330,2016/17,16th,Nov 18 2016,Mohammad Nabi,4,0,24,1,6.00,0,0
325,2016/17,21st,Nov 21 2016,Farhad Reza,3,0,22,2,7.33,0,0
323,2016/17,23rd,Nov 22 2016,Shahid Afridi,4,0,30,2,7.50,0,0
324,2016/17,22nd,Nov 21 2016,Taskin Ahmed,4,0,44,1,11.00,0,1
321,2016/17,25th,Nov 25 2016,Arafat Sunny,4,0,17,1,4.25,0,0
332,2016/17,14th,Nov 17 2016,Mahmudul Hasan,1,0,12,0,12.00,0,0
320,2016/17,26th,Nov 25 2016,Kevon Cooper,4,0,30,0,7.50,3,0
333,2016/17,13th,Nov 14 2016,Mohammad Saifuddin,1,0,18,0,18.00,0,2
322,2016/17,24th,Nov 22 2016,Rayad Emrit,4,0,41,1,10.25,1,0
329,2016/17,17th,Nov 18 2016,Al-Amin,1,0,11,0,11.00,0,0
327,2016/17,19th,Nov 19 2016,Sohail Tanvir,3,0,18,4,6.00,1,0
331,2016/17,15th,Nov 17 2016,Jeevan Mendis,1,0,11,0,11.00,1,0
328,2016/17,18th,Nov 19 2016,Kevon Cooper,3.1,0,35,3,11.05,1,0
